Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.2-10.0.2.15-80-58132-6,10.0.2.2,80,10.0.2.15,58132,6,16/08/2021 07:08:35 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58116-6,10.0.2.15,58116,10.0.2.2,80,6,16/08/2021 07:07:55 PM,17603,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,64704.879850025565,454.4679884110663,2514.714285714286,2818.685669733662,8815.0,977.0,14673.0,4891.0,6748.953770770696,12684.0,979.0,14672.0,4890.666666666667,3919.0108871159487,8815.0,977.0,0,0,0,0,128,144,227.23399420553315,227.23399420553315,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58178-6,10.0.2.2,80,10.0.2.15,58178,6,16/08/2021 07:10:31 PM,967,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2068.252326783868,967.0,0.0,967.0,967.0,0,0,0,0,0,967.0,967.0,0.0,967.0,967.0,0,0,0,0,0,64,0.0,2068.252326783868,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58230-6,10.0.2.2,80,10.0.2.15,58230,6,16/08/2021 07:12:42 PM,1936,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1033.0578512396694,1936.0,0.0,1936.0,1936.0,0,0,0,0,0,1936.0,1936.0,0.0,1936.0,1936.0,0,0,0,0,0,64,0.0,1033.0578512396694,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58238-6,10.0.2.2,80,10.0.2.15,58238,6,16/08/2021 07:13:02 PM,1010,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1980.19801980198,1010.0,0.0,1010.0,1010.0,0,0,0,0,0,1010.0,1010.0,0.0,1010.0,1010.0,0,0,0,0,0,64,0.0,1980.19801980198,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58272-6,10.0.2.2,80,10.0.2.15,58272,6,16/08/2021 07:14:27 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58118-6,10.0.2.15,58118,10.0.2.2,80,6,16/08/2021 07:08:00 PM,15614,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,72947.35493787627,512.3607019341616,2230.571428571429,2582.4612844560293,7846.0,0.0,11665.0,3888.333333333333,5912.198604016388,10692.0,0.0,12724.0,4241.333333333333,3159.6456024898316,7846.0,1951.0,0,0,0,0,128,144,256.1803509670808,256.1803509670808,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58068-6,10.0.2.2,80,10.0.2.15,58068,6,16/08/2021 07:05:54 PM,1953,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0655401945723,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,1953.0,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,64,0.0,1024.0655401945723,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58234-6,10.0.2.2,80,10.0.2.15,58234,6,16/08/2021 07:12:52 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58276-6,10.0.2.2,80,10.0.2.15,58276,6,16/08/2021 07:14:37 PM,1007,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1986.0973187686195,1007.0,0.0,1007.0,1007.0,0,0,0,0,0,1007.0,1007.0,0.0,1007.0,1007.0,0,0,0,0,0,64,0.0,1986.0973187686195,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58100-6,10.0.2.2,80,10.0.2.15,58100,6,16/08/2021 07:07:15 PM,1953,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0655401945723,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,1953.0,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,64,0.0,1024.0655401945723,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58120-6,10.0.2.15,58120,10.0.2.2,80,6,16/08/2021 07:08:05 PM,19520,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,58350.40983606558,409.8360655737705,2788.5714285714284,3208.8772624882813,9760.0,0.0,14640.0,4880.0,7622.803683684895,13664.0,0.0,16591.0,5530.333333333334,3944.539559103614,9760.0,1952.0,0,0,0,0,128,144,204.91803278688525,204.91803278688525,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58146-6,10.0.2.2,80,10.0.2.15,58146,6,16/08/2021 07:09:11 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58082-6,10.0.2.2,80,10.0.2.15,58082,6,16/08/2021 07:06:30 PM,1935,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1033.5917312661497,1935.0,0.0,1935.0,1935.0,0,0,0,0,0,1935.0,1935.0,0.0,1935.0,1935.0,0,0,0,0,0,64,0.0,1033.5917312661497,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58184-6,10.0.2.2,80,10.0.2.15,58184,6,16/08/2021 07:10:46 PM,1954,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1023.5414534288639,1954.0,0.0,1954.0,1954.0,0,0,0,0,0,1954.0,1954.0,0.0,1954.0,1954.0,0,0,0,0,0,64,0.0,1023.5414534288639,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58108-6,10.0.2.2,80,10.0.2.15,58108,6,16/08/2021 07:07:35 PM,1954,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1023.5414534288639,1954.0,0.0,1954.0,1954.0,0,0,0,0,0,1954.0,1954.0,0.0,1954.0,1954.0,0,0,0,0,0,64,0.0,1023.5414534288639,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58122-6,10.0.2.15,58122,10.0.2.2,80,6,16/08/2021 07:08:10 PM,15615,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,72942.68331732308,512.3278898495037,2230.714285714286,2516.649208391038,7845.0,974.0,12686.0,4228.666666666667,5636.382025141069,10737.0,974.0,12724.0,4241.333333333333,3446.975824303578,7845.0,976.0,0,0,0,0,128,144,256.16394492475183,256.16394492475183,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58142-6,10.0.2.2,80,10.0.2.15,58142,6,16/08/2021 07:09:00 PM,1953,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0655401945723,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,1953.0,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,64,0.0,1024.0655401945723,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58188-6,10.0.2.2,80,10.0.2.15,58188,6,16/08/2021 07:10:56 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58104-6,10.0.2.2,80,10.0.2.15,58104,6,16/08/2021 07:07:25 PM,1010,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1980.19801980198,1010.0,0.0,1010.0,1010.0,0,0,0,0,0,1010.0,1010.0,0.0,1010.0,1010.0,0,0,0,0,0,64,0.0,1980.19801980198,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58244-6,10.0.2.2,80,10.0.2.15,58244,6,16/08/2021 07:13:17 PM,2940,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,680.2721088435375,2940.0,0.0,2940.0,2940.0,0,0,0,0,0,2940.0,2940.0,0.0,2940.0,2940.0,0,0,0,0,0,64,0.0,680.2721088435375,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58124-6,10.0.2.15,58124,10.0.2.2,80,6,16/08/2021 07:08:15 PM,14641,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77795.23256608155,546.4107642920566,2091.571428571429,2140.4184837816847,6832.0,975.0,11711.0,3903.666666666667,5072.599465100052,9761.0,975.0,11714.0,3904.666666666667,2927.5000142328495,6832.0,977.0,0,0,0,0,128,144,273.2053821460283,273.2053821460283,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58240-6,10.0.2.2,80,10.0.2.15,58240,6,16/08/2021 07:13:07 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58206-6,10.0.2.2,80,10.0.2.15,58206,6,16/08/2021 07:11:41 PM,1950,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.6410256410256,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,1950.0,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,64,0.0,1025.6410256410256,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58098-6,10.0.2.2,80,10.0.2.15,58098,6,16/08/2021 07:07:10 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58282-6,10.0.2.2,80,10.0.2.15,58282,6,16/08/2021 07:14:52 PM,2928,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,683.0601092896175,2928.0,0.0,2928.0,2928.0,0,0,0,0,0,2928.0,2928.0,0.0,2928.0,2928.0,0,0,0,0,0,64,0.0,683.0601092896175,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58202-6,10.0.2.2,80,10.0.2.15,58202,6,16/08/2021 07:11:31 PM,939,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2129.9254526091586,939.0,0.0,939.0,939.0,0,0,0,0,0,939.0,939.0,0.0,939.0,939.0,0,0,0,0,0,64,0.0,2129.9254526091586,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58248-6,10.0.2.2,80,10.0.2.15,58248,6,16/08/2021 07:13:27 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58126-6,10.0.2.15,58126,10.0.2.2,80,6,16/08/2021 07:08:20 PM,14642,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77789.91940991668,546.3734462505122,2091.7142857142853,2547.248889441686,7809.0,942.0,11712.0,3904.0,5042.886772474671,9727.0,978.0,12688.0,4229.333333333333,3138.1788243077117,7809.0,1952.0,0,0,0,0,128,144,273.1867231252561,273.1867231252561,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58094-6,10.0.2.2,80,10.0.2.15,58094,6,16/08/2021 07:07:00 PM,1920,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1041.6666666666667,1920.0,0.0,1920.0,1920.0,0,0,0,0,0,1920.0,1920.0,0.0,1920.0,1920.0,0,0,0,0,0,64,0.0,1041.6666666666667,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58112-6,10.0.2.2,80,10.0.2.15,58112,6,16/08/2021 07:07:45 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58158-6,10.0.2.2,80,10.0.2.15,58158,6,16/08/2021 07:09:41 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58070-6,10.0.2.2,80,10.0.2.15,58070,6,16/08/2021 07:06:00 PM,2929,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,682.8269033799932,2929.0,0.0,2929.0,2929.0,0,0,0,0,0,2929.0,2929.0,0.0,2929.0,2929.0,0,0,0,0,0,64,0.0,682.8269033799932,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58150-6,10.0.2.2,80,10.0.2.15,58150,6,16/08/2021 07:09:21 PM,1982,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1009.0817356205854,1982.0,0.0,1982.0,1982.0,0,0,0,0,0,1982.0,1982.0,0.0,1982.0,1982.0,0,0,0,0,0,64,0.0,1009.0817356205854,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58128-6,10.0.2.15,58128,10.0.2.2,80,6,16/08/2021 07:08:25 PM,16625,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68511.27819548872,481.203007518797,2374.9999999999995,2861.970999154254,8782.0,975.0,13696.0,4565.333333333333,6190.082901975816,11713.0,975.0,13663.0,4554.333333333334,3943.3024653624193,8782.0,976.0,0,0,0,0,128,144,240.6015037593985,240.6015037593985,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58196-6,10.0.2.2,80,10.0.2.15,58196,6,16/08/2021 07:11:16 PM,975,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.2820512820513,975.0,0.0,975.0,975.0,0,0,0,0,0,975.0,975.0,0.0,975.0,975.0,0,0,0,0,0,64,0.0,2051.2820512820513,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58116-6,10.0.2.2,80,10.0.2.15,58116,6,16/08/2021 07:07:55 PM,1950,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.6410256410256,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,1950.0,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,64,0.0,1025.6410256410256,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58154-6,10.0.2.2,80,10.0.2.15,58154,6,16/08/2021 07:09:31 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58210-6,10.0.2.2,80,10.0.2.15,58210,6,16/08/2021 07:11:51 PM,2938,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,680.7351940095302,2938.0,0.0,2938.0,2938.0,0,0,0,0,0,2938.0,2938.0,0.0,2938.0,2938.0,0,0,0,0,0,64,0.0,680.7351940095302,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58252-6,10.0.2.2,80,10.0.2.15,58252,6,16/08/2021 07:13:37 PM,1950,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.6410256410256,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,1950.0,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,64,0.0,1025.6410256410256,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58180-6,10.0.2.2,80,10.0.2.15,58180,6,16/08/2021 07:10:36 PM,960,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2083.3333333333335,960.0,0.0,960.0,960.0,0,0,0,0,0,960.0,960.0,0.0,960.0,960.0,0,0,0,0,0,64,0.0,2083.3333333333335,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58130-6,10.0.2.15,58130,10.0.2.2,80,6,16/08/2021 07:08:30 PM,12653,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,90018.17750731052,632.2611238441476,1807.5714285714284,2354.630604938763,6832.0,0.0,9760.0,3253.333333333333,5634.938627290748,9760.0,0.0,10701.0,3567.0,2997.365343097167,6832.0,940.0,0,0,0,0,128,144,316.1305619220738,316.1305619220738,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58218-6,10.0.2.2,80,10.0.2.15,58218,6,16/08/2021 07:12:11 PM,1978,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1011.1223458038422,1978.0,0.0,1978.0,1978.0,0,0,0,0,0,1978.0,1978.0,0.0,1978.0,1978.0,0,0,0,0,0,64,0.0,1011.1223458038422,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
